Movie Name,link,year
The Wandering Negro Minstrels,http://www.imdb.com/title/tt0000134/?ref_=adv_li_tt,1896
Mounted Mule Battery,http://www.imdb.com/title/tt2182025/?ref_=adv_li_tt,1896
Cleaving the Turk's Head,http://www.imdb.com/title/tt2205449/?ref_=adv_li_tt,1896
A bord du 'Formidable': escrime au sabre,http://www.imdb.com/title/tt1741490/?ref_=adv_li_tt,1896
"Pa. R.R. Cliffs, Jersey City",http://www.imdb.com/title/tt0203766/?ref_=adv_li_tt,1896
Atlantic City Boardwalk,http://www.imdb.com/title/tt0203321/?ref_=adv_li_tt,1896
Comic Costume Race,http://www.imdb.com/title/tt1319072/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt1319072/plotsummary?ref_=adv_pl,1896
Programme Nadar,http://www.imdb.com/title/tt2008603/?ref_=adv_li_tt,1896
"Nice, Carnaval (N° 4)",http://www.imdb.com/title/tt1742662/?ref_=adv_li_tt,1896
A Friendly Boxing Match,http://www.imdb.com/title/tt0229401/?ref_=adv_li_tt,1896
Drill of the Engineer Corps,http://www.imdb.com/title/tt0229359/?ref_=adv_li_tt,1896
"American Falls, from Incline R.R.",http://www.imdb.com/title/tt0204811/?ref_=adv_li_tt,1896
Boxing Contest Between Tommy White and Solly Smith,http://www.imdb.com/title/tt2221625/?ref_=adv_li_tt,1896
Monroe Doctrine,http://www.imdb.com/title/tt0229594/?ref_=adv_li_tt,1896
La terrible catastrophe de Remicourt,http://www.imdb.com/title/tt0272883/?ref_=adv_li_tt,1896
"Exercice du sabre (à la Part-Dieu, Lyon)",http://www.imdb.com/title/tt3195920/?ref_=adv_li_tt,1896
"Yale Football Team at Practice, New Haven, Conn.",http://www.imdb.com/title/tt0204065/?ref_=adv_li_tt,1896
"Toulouse, rue Alsace-Lorraine",http://www.imdb.com/title/tt1736663/?ref_=adv_li_tt,1896
McKinley Parade No. 3,http://www.imdb.com/title/tt2194623/?ref_=adv_li_tt,1896
Baile de Labradores,http://www.imdb.com/title/tt2191615/?ref_=adv_li_tt,1896
The Lord Mayor's Show,http://www.imdb.com/title/tt2317223/?ref_=adv_li_tt,1896
"Fêtes franco-russes: Paris, les souverains russes et le Président de la République Félix Faure aux Champs-Elysées",http://www.imdb.com/title/tt3188474/?ref_=adv_li_tt,1896
The Tramp: Milk White Flag,http://www.imdb.com/title/tt0416266/?ref_=adv_li_tt,1896
Lazamiento de un buey salvaje,http://www.imdb.com/title/tt0425187/?ref_=adv_li_tt,1896
El presidente de la republica recorriendo la plaza de la constitución el 16 de septiembre,http://www.imdb.com/title/tt0425371/?ref_=adv_li_tt,1896
The Fado,http://www.imdb.com/title/tt2191845/?ref_=adv_li_tt,1896
Costumes da Aldeia,http://www.imdb.com/title/tt0138383/?ref_=adv_li_tt,1896
Bicycle Parade on the Boulevard,http://www.imdb.com/title/tt0229252/?ref_=adv_li_tt,1896
Pasaje de Teruel a Segorbe,http://www.imdb.com/title/tt2205581/?ref_=adv_li_tt,1896
"Fifth Avenue, Easter Sunday Morning",http://www.imdb.com/title/tt0229386/?ref_=adv_li_tt,1896
Déjeuner de famille,http://www.imdb.com/title/tt1012703/?ref_=adv_li_tt,1896
Leben und Treiben am Alexanderplatz,http://www.imdb.com/title/tt0453133/?ref_=adv_li_tt,1896
Central Park,http://www.imdb.com/title/tt0229294/?ref_=adv_li_tt,1896
Crowds at Brighton,http://www.imdb.com/title/tt2224127/?ref_=adv_li_tt,1896
The Human Hen,http://www.imdb.com/title/tt0203576/?ref_=adv_li_tt,1896
Firing of Cannon at Peekskill by the Battery of the Artillery,http://www.imdb.com/title/tt2194565/?ref_=adv_li_tt,1896
You Dirty Boy,http://www.imdb.com/title/tt0202142/?ref_=adv_li_tt,1896
Scrambling Urchins,http://www.imdb.com/title/tt2262049/?ref_=adv_li_tt,1896
Sword v. Sword,http://www.imdb.com/title/tt2262179/?ref_=adv_li_tt,1896
Birmingham,http://www.imdb.com/title/tt2210499/?ref_=adv_li_tt,1896
"Empire State Express, N.Y. Central R.R.",http://www.imdb.com/title/tt0203479/?ref_=adv_li_tt,1896
"Fire Department, N.Y. City, 1st and 2nd Alarms",http://www.imdb.com/title/tt0203500/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0203500/plotsummary?ref_=adv_pl,1896
Niagara Falls (From the West Side of the American Falls),http://www.imdb.com/title/tt2194631/?ref_=adv_li_tt,1896
McKinley Parade No. 2,http://www.imdb.com/title/tt2194621/?ref_=adv_li_tt,1896
Voyage dans un train,http://www.imdb.com/title/tt1029397/?ref_=adv_li_tt,1896
Empire State Express No. 2,http://www.imdb.com/title/tt0203478/?ref_=adv_li_tt,1896
The Lord Mayor's Show,http://www.imdb.com/title/tt2262261/?ref_=adv_li_tt,1896
"Fêtes franco-russes: Cherbourg, débarquement des souverains russes",http://www.imdb.com/title/tt3195900/?ref_=adv_li_tt,1896
Sunderland,http://www.imdb.com/title/tt2207613/?ref_=adv_li_tt,1896
Wrestling Ponies,http://www.imdb.com/title/tt0205529/?ref_=adv_li_tt,1896
Eine lustige Gesellschaft vor dem Tivoli in Kopenhagen,http://www.imdb.com/title/tt0405122/?ref_=adv_li_tt,1896
Street Sprinkling and Trolley Cars,http://www.imdb.com/title/tt0229754/?ref_=adv_li_tt,1896
Het sport te Gent,http://www.imdb.com/title/tt0272860/?ref_=adv_li_tt,1896
Union Square and Fourth Avenue,http://www.imdb.com/title/tt0204010/?ref_=adv_li_tt,1896
"Parade, First Brigade",http://www.imdb.com/title/tt0203777/?ref_=adv_li_tt,1896
Swimming School,http://www.imdb.com/title/tt2179223/?ref_=adv_li_tt,1896
Portuguese Game of Pau,http://www.imdb.com/title/tt2241439/?ref_=adv_li_tt,1896
Great Northern Railroad,http://www.imdb.com/title/tt2268461/?ref_=adv_li_tt,1896
"Race Goers at Flemington Station, Melbourne, Australia",http://www.imdb.com/title/tt0344853/?ref_=adv_li_tt,1896
La gabbia dei matti,http://www.imdb.com/title/tt0345295/?ref_=adv_li_tt,1896
Tub Race,http://www.imdb.com/title/tt0229795/?ref_=adv_li_tt,1896
The Lord Mayor's Show,http://www.imdb.com/title/tt2221839/?ref_=adv_li_tt,1896
Prince and Princess of Wales Arriving in State at the Cardiff Exposition,http://www.imdb.com/title/tt2217905/?ref_=adv_li_tt,1896
Presidente de la republica subiendo a pie del castillo de Chapultepec,http://www.imdb.com/title/tt0425372/?ref_=adv_li_tt,1896
Déchargement d'un navire,http://www.imdb.com/title/tt5752452/?ref_=adv_li_tt,1896
El canal de la viga en Santa Anita,http://www.imdb.com/title/tt0424878/?ref_=adv_li_tt,1896
"Cronin, American Club Manipulator",http://www.imdb.com/title/tt0201550/?ref_=adv_li_tt,1896
Bicycle Rider,http://www.imdb.com/title/tt2210489/?ref_=adv_li_tt,1896
El amansador,http://www.imdb.com/title/tt0424795/?ref_=adv_li_tt,1896
Bullfight,http://www.imdb.com/title/tt0229277/?ref_=adv_li_tt,1896
Grupo en movimiento del general Diaz y de su familia,http://www.imdb.com/title/tt0425077/?ref_=adv_li_tt,1896
Carpenter Shop,http://www.imdb.com/title/tt2191637/?ref_=adv_li_tt,1896
"Whirlpool Rapids, Niagara Falls",http://www.imdb.com/title/tt0238728/?ref_=adv_li_tt,1896
"Busses Leaving R.R. Depot, Atlantic City",http://www.imdb.com/title/tt0203361/?ref_=adv_li_tt,1896
Azenhas no Rio Ave,http://www.imdb.com/title/tt0138309/?ref_=adv_li_tt,1896
Sandow No. 3,http://www.imdb.com/title/tt2221789/?ref_=adv_li_tt,1896
Braga,http://www.imdb.com/title/tt0138335/?ref_=adv_li_tt,1896
South Western Railway at Dover,http://www.imdb.com/title/tt2207607/?ref_=adv_li_tt,1896
Schlittschuhläufer auf der West-Eisbahn,http://www.imdb.com/title/tt0453844/?ref_=adv_li_tt,1896
Asbury Park Baby Parade No. 2,http://www.imdb.com/title/tt2181823/?ref_=adv_li_tt,1896
"Seville, Bull Fight",http://www.imdb.com/title/tt2224439/?ref_=adv_li_tt,1896
Hampstead Heath on Bank Holiday,http://www.imdb.com/title/tt2241197/?ref_=adv_li_tt,1896
O Zé Pereira na Romaria de Santo Tirso,http://www.imdb.com/title/tt0138955/?ref_=adv_li_tt,1896
El presidente de la republica entrando a pie al castillo de Chapultepec,http://www.imdb.com/title/tt0425368/?ref_=adv_li_tt,1896
Saut à la couvert,http://www.imdb.com/title/tt2460054/?ref_=adv_li_tt,1896
Trip from Barnstaple to Ilfracombe,http://www.imdb.com/title/tt2184323/?ref_=adv_li_tt,1896
Jongleur javanais,http://www.imdb.com/title/tt1654039/?ref_=adv_li_tt,1896
Défilé d'artillerie française (no. 2),http://www.imdb.com/title/tt2221661/?ref_=adv_li_tt,1896
The Derby,http://www.imdb.com/title/tt2207637/?ref_=adv_li_tt,1896
New South Wales Horse Artillery in Action,http://www.imdb.com/title/tt0499351/?ref_=adv_li_tt,1896
The Carpenter Shop,http://www.imdb.com/title/tt2185513/?ref_=adv_li_tt,1896
Emperor Franz Josef Opening the Millenial Exhibition,http://www.imdb.com/title/tt2188737/?ref_=adv_li_tt,1896
West Point Cadet Cavalry Charge,http://www.imdb.com/title/tt0204049/?ref_=adv_li_tt,1896
Labourage,http://www.imdb.com/title/tt1663926/?ref_=adv_li_tt,1896
Return of the Fisherman,http://www.imdb.com/title/tt0229678/?ref_=adv_li_tt,1896
Cenas da Vida Parisiense,http://www.imdb.com/title/tt0138354/?ref_=adv_li_tt,1896
Manobras de Bombeiros,http://www.imdb.com/title/tt0138592/?ref_=adv_li_tt,1896
"Madrid, arrivée des toréadors",http://www.imdb.com/title/tt1672803/?ref_=adv_li_tt,1896
Arrivo del treno stazione di Milano,http://www.imdb.com/title/tt2188663/?ref_=adv_li_tt,1896
Lassage des boeufs pour le labour,http://www.imdb.com/title/tt1736599/?ref_=adv_li_tt,1896
"Cologne, Panorama pris d'un bateau",http://www.imdb.com/title/tt2459120/?ref_=adv_li_tt,1896
"Venise, tramway sur le Grand Canal",http://www.imdb.com/title/tt0229825/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0229825/plotsummary?ref_=adv_pl,1896
Battery Park,http://www.imdb.com/title/tt2205425/?ref_=adv_li_tt,1896
The United States Flag,http://www.imdb.com/title/tt0205490/?ref_=adv_li_tt,1896
The Sisters Hengler Specialty Dancers,http://www.imdb.com/title/tt0201935/?ref_=adv_li_tt,1896
Imro Fox Rabbit Trick,http://www.imdb.com/title/tt0203582/?ref_=adv_li_tt,1896
Llegada de la campana historica del 16 de septiembre,http://www.imdb.com/title/tt0425203/?ref_=adv_li_tt,1896
Buchanan Street,http://www.imdb.com/title/tt2185319/?ref_=adv_li_tt,1896
American Line Pier,http://www.imdb.com/title/tt2185295/?ref_=adv_li_tt,1896
The Interrupted Supper,http://www.imdb.com/title/tt2194681/?ref_=adv_li_tt,1896
"Horseshoe Falls, from Luna Isle",http://www.imdb.com/title/tt0205140/?ref_=adv_li_tt,1896
Movimento e Ruas de Lisboa,http://www.imdb.com/title/tt0138630/?ref_=adv_li_tt,1896
"Scene on Surf Ave., Coney Island",http://www.imdb.com/title/tt2217921/?ref_=adv_li_tt,1896
"An Arrest at New Haven, Conn.",http://www.imdb.com/title/tt0203314/?ref_=adv_li_tt,1896
Special Photographing Train,http://www.imdb.com/title/tt0205424/?ref_=adv_li_tt,1896
Snow Men,http://www.imdb.com/title/tt0205419/?ref_=adv_li_tt,1896
Salida de misa de Calatravas,http://www.imdb.com/title/tt0200081/?ref_=adv_li_tt,1896
"Imro Fox, Conjuror",http://www.imdb.com/title/tt0203583/?ref_=adv_li_tt,1896
Lancers on Horseback,http://www.imdb.com/title/tt2238823/?ref_=adv_li_tt,1896
Mit Ablösung der Wache,http://www.imdb.com/title/tt0453159/?ref_=adv_li_tt,1896
Desayuno de indios,http://www.imdb.com/title/tt0424944/?ref_=adv_li_tt,1896
Exposition nationale suisse. Palais des beaux-arts,http://www.imdb.com/title/tt0336404/?ref_=adv_li_tt,1896
Lazamiento de un novillo,http://www.imdb.com/title/tt0425189/?ref_=adv_li_tt,1896
Manganeo,http://www.imdb.com/title/tt0425225/?ref_=adv_li_tt,1896
Señorita Andrea,http://www.imdb.com/title/tt0425445/?ref_=adv_li_tt,1896
Pat vs. Populist,http://www.imdb.com/title/tt0285880/?ref_=adv_li_tt,1896
Rope Dance,http://www.imdb.com/title/tt2262027/?ref_=adv_li_tt,1896
Devant's Exhibition of Paper Folding,http://www.imdb.com/title/tt0193094/?ref_=adv_li_tt,1896
Fire Engine at Work,http://www.imdb.com/title/tt0203502/?ref_=adv_li_tt,1896
Caricaturas por Pina Vaz,http://www.imdb.com/title/tt0138348/?ref_=adv_li_tt,1896
The Royal Wedding,http://www.imdb.com/title/tt1199694/?ref_=adv_li_tt,1896
"Barcelone, panorama du port II",http://www.imdb.com/title/tt1676881/?ref_=adv_li_tt,1896
Une dispute,http://www.imdb.com/title/tt2221857/?ref_=adv_li_tt,1896
Hurdle Race: High Jumpers,http://www.imdb.com/title/tt0205150/?ref_=adv_li_tt,1896
Battaglia di neve,http://www.imdb.com/title/tt2185315/?ref_=adv_li_tt,1896
Street Traffic in London,http://www.imdb.com/title/tt2207611/?ref_=adv_li_tt,1896
Children Playing,http://www.imdb.com/title/tt2188699/?ref_=adv_li_tt,1896
Mercado do Porto,http://www.imdb.com/title/tt0138605/?ref_=adv_li_tt,1896
Fourteenth and Broadway,http://www.imdb.com/title/tt0285110/?ref_=adv_li_tt,1896
"Seville, Leaving Church",http://www.imdb.com/title/tt2184279/?ref_=adv_li_tt,1896
Gardener Watering Plants,http://www.imdb.com/title/tt2207485/?ref_=adv_li_tt,1896
Pelea de gallos,http://www.imdb.com/title/tt0425344/?ref_=adv_li_tt,1896
"Melbourne, les courses: présentation du vainqueur",http://www.imdb.com/title/tt1741551/?ref_=adv_li_tt,1896
Pony Race at Coney Island,http://www.imdb.com/title/tt2191773/?ref_=adv_li_tt,1896
"Pa. R.R., Hattonsfield",http://www.imdb.com/title/tt0203768/?ref_=adv_li_tt,1896
Salon de coiffure,http://www.imdb.com/title/tt2224427/?ref_=adv_li_tt,1896
Boulevards à Paris,http://www.imdb.com/title/tt2224085/?ref_=adv_li_tt,1896
Parade of New York City Crossing Sweepers,http://www.imdb.com/title/tt0229634/?ref_=adv_li_tt,1896
The Ferris Wheel,http://www.imdb.com/title/tt2207641/?ref_=adv_li_tt,1896
Fotografias Tiradas na Cidade do Porto,http://www.imdb.com/title/tt0138450/?ref_=adv_li_tt,1896
Leone XIII,http://www.imdb.com/title/tt4029262/?ref_=adv_li_tt,1896
"Boys Bathing, Leapfrog - Atlantic City",http://www.imdb.com/title/tt0203352/?ref_=adv_li_tt,1896
Vernona Jarbeau,http://www.imdb.com/title/tt2184337/?ref_=adv_li_tt,1896
Arrival After the Wedding,http://www.imdb.com/title/tt2210437/?ref_=adv_li_tt,1896
Persimmons Winning the Derby,http://www.imdb.com/title/tt0229648/?ref_=adv_li_tt,1896
Grupo de indios al pie del arbol de la noche triste,http://www.imdb.com/title/tt0425076/?ref_=adv_li_tt,1896
Portuguese Railway Train,http://www.imdb.com/title/tt0000231/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0000231/plotsummary?ref_=adv_pl,1896
Débarquement d'un bateau,http://www.imdb.com/title/tt1029287/?ref_=adv_li_tt,1896
Workmen Leaving Portsmouth Dockyard,http://www.imdb.com/title/tt2211163/?ref_=adv_li_tt,1896
Il finto storpio,http://www.imdb.com/title/tt0342427/?ref_=adv_li_tt,1896
Déjeuner sur l'herbe,http://www.imdb.com/title/tt1717605/?ref_=adv_li_tt,1896
"Lourdes, transport de malades II",http://www.imdb.com/title/tt1741548/?ref_=adv_li_tt,1896
Festo inaugurale del monumento a Marco Minghetti a Bologna,http://www.imdb.com/title/tt2191683/?ref_=adv_li_tt,1896
Porto,http://www.imdb.com/title/tt0138713/?ref_=adv_li_tt,1896
Runners at Gatwick,http://www.imdb.com/title/tt2179199/?ref_=adv_li_tt,1896
English Cavalry in Aldershot,http://www.imdb.com/title/tt2217789/?ref_=adv_li_tt,1896
"East Side Drive, No. 2",http://www.imdb.com/title/tt0203474/?ref_=adv_li_tt,1896
Baigneurs en Seine à Paris,http://www.imdb.com/title/tt1029264/?ref_=adv_li_tt,1896
"Inaugural Parade, 71st Regiment, New York",http://www.imdb.com/title/tt0229474/?ref_=adv_li_tt,1896
The Drunken Acrobat,http://www.imdb.com/title/tt0203469/?ref_=adv_li_tt,1896
"Naples, port et Vésuve",http://www.imdb.com/title/tt1672814/?ref_=adv_li_tt,1896
Bag Punching,http://www.imdb.com/title/tt2238739/?ref_=adv_li_tt,1896
Cinira Polonio Dizendo uma Canconeta,http://www.imdb.com/title/tt2205447/?ref_=adv_li_tt,1896
Traffic on the Thames,http://www.imdb.com/title/tt2310201/?ref_=adv_li_tt,1896
Rio Douro,http://www.imdb.com/title/tt0138746/?ref_=adv_li_tt,1896
Atlantic City Boardwalk,http://www.imdb.com/title/tt0204844/?ref_=adv_li_tt,1896
Frog Dance,http://www.imdb.com/title/tt2238789/?ref_=adv_li_tt,1896
German Children's Parade,http://www.imdb.com/title/tt2210629/?ref_=adv_li_tt,1896
Edinburgh,http://www.imdb.com/title/tt2184181/?ref_=adv_li_tt,1896
Saida de Dois Vapores,http://www.imdb.com/title/tt2205597/?ref_=adv_li_tt,1896
Sortie de fabrique,http://www.imdb.com/title/tt1029384/?ref_=adv_li_tt,1896
"Sparring Contest, Canastota, N.Y.",http://www.imdb.com/title/tt0203938/?ref_=adv_li_tt,1896
Un menuisier à son établi,http://www.imdb.com/title/tt2198267/?ref_=adv_li_tt,1896
Le président en promenade,http://www.imdb.com/title/tt0425370/?ref_=adv_li_tt,1896
Paper Makers,http://www.imdb.com/title/tt2205577/?ref_=adv_li_tt,1896
Cronin with Three Clubs,http://www.imdb.com/title/tt0201549/?ref_=adv_li_tt,1896
New Westminster,http://www.imdb.com/title/tt2182033/?ref_=adv_li_tt,1896
Escena en los baños pane,http://www.imdb.com/title/tt0425006/?ref_=adv_li_tt,1896
"Ferry Boat Leaving Dock, New York",http://www.imdb.com/title/tt0229385/?ref_=adv_li_tt,1896
En la playa de San Sebastian,http://www.imdb.com/title/tt2188739/?ref_=adv_li_tt,1896
Broadway at Post Office,http://www.imdb.com/title/tt0275987/?ref_=adv_li_tt,1896
"Francfort-sur-le-Main, Alter-Marktplatz",http://www.imdb.com/title/tt3186720/?ref_=adv_li_tt,1896
El presidente de la republica entrando en coche al castillo de Chapultepec,http://www.imdb.com/title/tt0425369/?ref_=adv_li_tt,1896
"Lyon, sauvetage de lapins; innondations",http://www.imdb.com/title/tt1672801/?ref_=adv_li_tt,1896
American Falls from Bottom of Canadian Shore,http://www.imdb.com/title/tt0204810/?ref_=adv_li_tt,1896
Déjeuner d'enfants,http://www.imdb.com/title/tt1705853/?ref_=adv_li_tt,1896
Rockville Bridge and Train Crossing,http://www.imdb.com/title/tt2207565/?ref_=adv_li_tt,1896
Haymakers at Work,http://www.imdb.com/title/tt0229436/?ref_=adv_li_tt,1896
Fred Holder and Family,http://www.imdb.com/title/tt2194573/?ref_=adv_li_tt,1896
Rough Sea at Ramsgate,http://www.imdb.com/title/tt2217917/?ref_=adv_li_tt,1896
Un prêt pour un rendu,http://www.imdb.com/title/tt2217997/?ref_=adv_li_tt,1896
Défilé d'infanterie française,http://www.imdb.com/title/tt1012702/?ref_=adv_li_tt,1896
Aquarium,http://www.imdb.com/title/tt0204835/?ref_=adv_li_tt,1896
Children at Play No. 2,http://www.imdb.com/title/tt2221633/?ref_=adv_li_tt,1896
Newsboys Scrambling for Pennies,http://www.imdb.com/title/tt2175819/?ref_=adv_li_tt,1896
Desfile de rurales al galope el 16 de septiembre,http://www.imdb.com/title/tt0424947/?ref_=adv_li_tt,1896
Vistas españolas,http://www.imdb.com/title/tt0267099/?ref_=adv_li_tt,1896
Tally Ho: Arrival,http://www.imdb.com/title/tt0205443/?ref_=adv_li_tt,1896
"McKinley and Hobart Parade at Canton, O.",http://www.imdb.com/title/tt0229568/?ref_=adv_li_tt,1896
Asalto a sable de los discípulos de Carbonell,http://www.imdb.com/title/tt0175452/?ref_=adv_li_tt,1896
Repas des chats,http://www.imdb.com/title/tt1663933/?ref_=adv_li_tt,1896
"Taken from Trolley, Atlantic City",http://www.imdb.com/title/tt0203972/?ref_=adv_li_tt,1896
Maniobras en Vicálvaro,http://www.imdb.com/title/tt2205553/?ref_=adv_li_tt,1896
Sword v. Bayonet,http://www.imdb.com/title/tt2255969/?ref_=adv_li_tt,1896
Salida de los alabarderos de palacio,http://www.imdb.com/title/tt0178874/?ref_=adv_li_tt,1896
Llegada de Toreros a la Plaza,http://www.imdb.com/title/tt2207523/?ref_=adv_li_tt,1896
Donkey Rider,http://www.imdb.com/title/tt2191663/?ref_=adv_li_tt,1896
The Henley Regatta,http://www.imdb.com/title/tt0203563/?ref_=adv_li_tt,1896
Défilé d'artillerie française,http://www.imdb.com/title/tt1012701/?ref_=adv_li_tt,1896
"Lisbon, the Fish Market",http://www.imdb.com/title/tt2179131/?ref_=adv_li_tt,1896
Bateaux sur la Marne,http://www.imdb.com/title/tt2184115/?ref_=adv_li_tt,1896
Lucille Sturgis,http://www.imdb.com/title/tt0285311/?ref_=adv_li_tt,1896
View from Gorge Railroad,http://www.imdb.com/title/tt0287096/?ref_=adv_li_tt,1896
The Pennsylvania Limited Express,http://www.imdb.com/title/tt0203788/?ref_=adv_li_tt,1896
Cuirassiers à cheval,http://www.imdb.com/title/tt0229296/?ref_=adv_li_tt,1896
Cortejo Eucarístico Saindo da Sé do Porto no Aniversário da Sagração do Eminentíssimo Cardeal Américo,http://www.imdb.com/title/tt0138381/?ref_=adv_li_tt,1896
Clotilde Antonio,http://www.imdb.com/title/tt2181863/?ref_=adv_li_tt,1896
Fast Trains,http://www.imdb.com/title/tt2175653/?ref_=adv_li_tt,1896
Select Scenes from 'Monbars',http://www.imdb.com/title/tt2241539/?ref_=adv_li_tt,1896
"Bathers and Lifeboat, Atlantic City",http://www.imdb.com/title/tt0203330/?ref_=adv_li_tt,1896
Boulevards à Paris (no. 2),http://www.imdb.com/title/tt2224087/?ref_=adv_li_tt,1896
Presidente de la republica en carruaje regresando a Chapultepec,http://www.imdb.com/title/tt0425367/?ref_=adv_li_tt,1896
